ROI,Subject,Effect, LocalizerSize,EffectSize,System,Localizer,Task,Hemisphere,Type,SentType,Version,SentTask
RH_IFG,841,N,74,-0.043237,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_IFG,842,S,74,-0.336608,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_IFG,842,N,74,-0.077372,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_IFG,843,S,74,-0.466006,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_IFG,843,N,74,-0.319654,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_IFG,849,S,74,0.986062,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_IFG,849,N,74,0.144473,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,338,S,46,-0.171395,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,338,N,46,-0.143573,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,584,S,46,1.077021,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,584,N,46,0.517216,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,673,S,46,0.302277,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,673,N,46,-0.106845,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,674,S,46,-0.35306,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,674,N,46,0.210927,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,675,S,46,1.422184,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,675,N,46,1.069238,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,680,S,46,1.156608,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,680,N,46,0.464973,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,707,S,46,3.753596,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,707,N,46,3.01929,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,709,S,46,-1.805468,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,709,N,46,-2.134322,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,710,S,46,0.719317,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,710,N,46,0.93098,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,711,S,46,0.370641,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,711,N,46,0.245877,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,712,S,46,2.792823,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,712,N,46,1.432595,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,714,S,46,0.731362,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,714,N,46,0.896006,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,715,S,46,0.159263,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,715,N,46,-0.48979,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,717,S,46,2.35218,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,717,N,46,-0.389828,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,718,S,46,0.777087,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,718,N,46,0.52436,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,719,S,46,0.152784,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,719,N,46,0.165885,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,720,S,46,1.758421,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,720,N,46,0.228383,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,722,S,46,1.655288,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,722,N,46,0.557858,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,724,S,46,4.369816,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,724,N,46,0.850016,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,838,S,46,-0.473885,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,838,N,46,-0.729667,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,840,S,46,1.724755,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,840,N,46,0.019231,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,841,S,46,-0.26338,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,841,N,46,-0.782809,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,842,S,46,-0.414393,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,842,N,46,0.039937,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,843,S,46,-0.584796,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,843,N,46,-0.436276,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_MFG,849,S,46,0.590435,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_MFG,849,N,46,0.405451,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,338,S,162,1.062746,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,338,N,162,-0.064976,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,584,S,162,0.6568,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,584,N,162,-0.473286,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,673,S,162,0.596124,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,673,N,162,-0.141588,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,674,S,162,-1.154378,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,674,N,162,-1.068095,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,675,S,162,3.09507,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,675,N,162,1.3489,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,680,S,162,1.051179,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,680,N,162,-0.087397,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,707,S,162,1.97334,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,707,N,162,0.413493,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,709,S,162,1.198642,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,709,N,162,-0.220008,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,710,S,162,0.307952,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,710,N,162,0.419744,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,711,S,162,1.400793,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,711,N,162,0.149207,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,712,S,162,1.269044,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,712,N,162,0.060852,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,714,S,162,0.724132,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,714,N,162,0.171378,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,715,S,162,1.975793,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,715,N,162,-0.159593,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,717,S,162,1.329845,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,717,N,162,-0.690967,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,718,S,162,0.718264,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,718,N,162,0.060899,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,719,S,162,2.362831,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,719,N,162,-0.003898,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,720,S,162,1.100478,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,720,N,162,0.298128,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,722,S,162,0.922613,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,722,N,162,-0.472561,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,724,S,162,0.822706,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,724,N,162,0.000783,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,838,S,162,0.500479,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,838,N,162,-0.645325,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,840,S,162,0.719824,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,840,N,162,-0.846281,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,841,S,162,0.338081,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,841,N,162,-0.122395,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,842,S,162,0.147078,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,842,N,162,-0.19928,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,843,S,162,0.129695,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,843,N,162,-0.420524,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AntTemp,849,S,162,0.986787,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AntTemp,849,N,162,0.181685,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,338,S,294,-0.036433,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,338,N,294,-0.30119,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,584,S,294,1.584855,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,584,N,294,0.250591,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,673,S,294,1.626831,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,673,N,294,0.365867,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,674,S,294,-0.75462,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,674,N,294,-0.430533,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,675,S,294,1.14854,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,675,N,294,0.482348,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,680,S,294,1.010352,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,680,N,294,0.272557,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,707,S,294,3.885603,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,707,N,294,1.147634,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,709,S,294,-0.053101,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,709,N,294,-0.344869,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,710,S,294,-8.1e-05,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,710,N,294,0.008476,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,711,S,294,1.314711,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,711,N,294,-0.071835,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,712,S,294,1.353896,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,712,N,294,0.114618,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,714,S,294,0.790144,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,714,N,294,0.176686,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,715,S,294,1.155123,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,715,N,294,0.197165,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,717,S,294,1.507317,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,717,N,294,-0.388442,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,718,S,294,0.104184,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,718,N,294,-0.067161,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,719,S,294,2.075356,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,719,N,294,0.570853,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,720,S,294,0.896003,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,720,N,294,-0.22548,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,722,S,294,1.48976,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,722,N,294,-0.074245,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,724,S,294,1.966242,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,724,N,294,0.120485,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,838,S,294,0.000505,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,838,N,294,-0.394613,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,840,S,294,1.303943,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,840,N,294,0.02648,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,841,S,294,0.608914,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,841,N,294,-0.068704,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,842,S,294,0.157213,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,842,N,294,0.121289,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,843,S,294,0.484568,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,843,N,294,-0.199773,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_PostTemp,849,S,294,0.905438,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_PostTemp,849,N,294,0.419335,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,338,S,64,-1.098676,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,338,N,64,-0.608962,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,584,S,64,-1.727371,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,584,N,64,-0.976484,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,673,S,64,-0.388344,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,673,N,64,-0.212615,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,674,S,64,-0.762499,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,674,N,64,-0.257472,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,675,S,64,0.098836,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,675,N,64,0.23006,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,680,S,64,0.178751,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,680,N,64,0.026898,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,707,S,64,0.070195,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,707,N,64,0.274965,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,709,S,64,-1.156487,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,709,N,64,-1.036661,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,710,S,64,-0.146933,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,710,N,64,0.078777,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,711,S,64,-0.052057,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,711,N,64,0.266019,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,712,S,64,-0.106144,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,712,N,64,-0.101508,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,714,S,64,-0.751141,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,714,N,64,-0.466033,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,715,S,64,-0.941416,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,715,N,64,-0.317792,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,717,S,64,-0.754082,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,717,N,64,-0.854525,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,718,S,64,-0.202328,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,718,N,64,-0.450212,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,719,S,64,0.423611,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,719,N,64,0.364553,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,720,S,64,0.123013,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,720,N,64,0.11169,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,722,S,64,0.292195,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,722,N,64,-0.422118,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,724,S,64,-0.448949,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,724,N,64,-0.857997,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,838,S,64,-0.819101,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,838,N,64,-0.509549,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,840,S,64,-1.355301,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,840,N,64,-1.202782,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,841,S,64,0.122189,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,841,N,64,-0.351939,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,842,S,64,-0.356622,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,842,N,64,-0.388776,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,843,S,64,-0.771561,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,843,N,64,-0.023911,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
RH_AngG,849,S,64,0.360485,Language,V3,Sentiment,RH,TwoSentences,TwoSentences,V5,Sentiment
RH_AngG,849,N,64,0.269291,Language,V3,MemoryAll,RH,OneSentence,TwoSentences,V5,Sentiment
LH_IFGorb,838,S,37,3.200608,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,838,N,37,0.396599,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,840,S,37,2.015496,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,840,N,37,0.435542,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,841,S,37,0.575473,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,841,N,37,0.049057,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,842,S,37,1.463067,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,842,N,37,0.14554,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,843,S,37,0.627778,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,843,N,37,0.463437,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,849,S,37,0.956868,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,849,N,37,0.330698,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFGorb,866,S,37,1.546808,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFGorb,866,N,37,0.014128,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,838,S,74,2.38383,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,838,N,74,0.637734,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,840,S,74,0.673788,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,840,N,74,0.304248,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,841,S,74,1.183774,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,841,N,74,-0.014902,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,842,S,74,0.926389,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,842,N,74,-0.174387,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,843,S,74,0.720608,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,843,N,74,0.291838,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,849,S,74,1.632955,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,849,N,74,-0.024941,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_IFG,866,S,74,1.563755,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_IFG,866,N,74,0.213699,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_MFG,838,S,46,2.748193,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_MFG,838,N,46,0.720018,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_MFG,840,S,46,2.782266,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_MFG,840,N,46,0.845665,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_MFG,841,S,46,0.377198,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
LH_MFG,841,N,46,0.116411,Language,V3,MemoryAll,LH,OneSentence,TwoSentences,V6,ButtonPress
LH_MFG,842,S,46,1.408541,Language,V3,ButtonPress,LH,TwoSentences,TwoSentences,V6,ButtonPress
